num_map,Name,Threads,OperationsPerMilliSecond,LogOperationsPerMilliSecond
0,splitOrderHash_MaxLoad_16,20,14474.448689961073,9.580140214666544
0,splitOrderHash_MaxLoad_16,21,19366.626112951584,9.871306560174085
0,splitOrderHash_MaxLoad_16,22,11291.133174738075,9.33177302188008
0,splitOrderHash_MaxLoad_16,23,13673.16433666831,9.52319038330131
0,splitOrderHash_MaxLoad_16,24,48428.002814635525,10.787833495947632
0,splitOrderHash_MaxLoad_16,25,9499.057693476807,9.158947882508627
0,splitOrderHash_MaxLoad_16,26,12754.470824658167,9.453637142036573
0,splitOrderHash_MaxLoad_16,27,16645.972947963524,9.71992360116736
0,splitOrderHash_MaxLoad_16,28,35274.09026357506,10.470903986553584
0,splitOrderHash_MaxLoad_16,29,12207.371005931316,9.409795229091644
0,splitOrderHash_MaxLoad_16,30,10974.77152446271,9.303354419910068
0,splitOrderHash_MaxLoad_16,31,18985.3182736726,9.851421237006424
1,Refinable16,1,770493.1926926424,13.554786098781335
1,Refinable16,2,333956.7192091905,12.718766680356191
1,Refinable16,3,238057.82900782258,12.380268902163454
1,Refinable16,4,213135.0892822889,12.269681465640373
1,Refinable16,5,160501.2775901696,11.986057181583888
1,Refinable16,6,122661.30882069738,11.717182249436902
1,Refinable16,7,123883.19301497003,11.727094408819305
1,Refinable16,8,113670.85240635512,11.641062291608874
1,Refinable16,9,92315.04910699037,11.432962452779984
1,Refinable16,10,97124.15380580997,11.483745375207903
1,Refinable16,11,98716.09842389876,11.500003316720235
1,Refinable16,12,83762.05545383118,11.33573538504551
1,Refinable16,13,68973.31836152503,11.141475018382698
1,Refinable16,14,85258.9784098689,11.353448708190987
1,Refinable16,15,80630.46573769618,11.29763184389575
1,Refinable16,16,86007.44824501802,11.362189178985641
1,Refinable16,17,75003.11262917411,11.225284893379596
1,Refinable16,18,63017.293205601476,11.051164463033729
1,Refinable16,19,53722.54240857498,10.891587976557027
1,Refinable16,20,63924.27274952999,11.065454423474103
1,Refinable16,21,53657.76967187737,10.89038155904345
1,Refinable16,22,62864.45668764663,11.048736206464628
1,Refinable16,23,53389.19979199568,10.885363753406553
1,Refinable16,24,54682.07024130651,10.909291151154578
1,Refinable16,25,43748.60824740013,10.686215079791767
1,Refinable16,26,53560.80249079156,10.888572782717352
1,Refinable16,27,43313.55636349776,10.676220944979669
1,Refinable16,28,39055.89406166847,10.57274908015642
1,Refinable16,29,42723.04741788309,10.662493805778153
1,Refinable16,30,42799.22327969592,10.66427523373456
1,Refinable16,31,31489.001521548555,10.357393605797784
2,concHashMap,1,30067.248407788862,10.311191765569781
2,concHashMap,2,356190.04876241763,12.783219712227957
2,concHashMap,3,230311.2656755605,12.347187002005153
2,concHashMap,4,189336.20619470198,12.151279582483628
2,concHashMap,5,173220.4628797209,12.062320414088607
2,concHashMap,6,144201.30502181046,11.878965553873938
2,concHashMap,7,119694.68280310584,11.692699469532737
2,concHashMap,8,111747.82538731796,11.624000052665158
2,concHashMap,9,110273.64404770438,11.610720228798739
2,concHashMap,10,88837.71836311174,11.394566595138171
2,concHashMap,11,42696.94392354173,10.661882625778155
2,concHashMap,12,36827.434376273995,10.513998345765682
2,concHashMap,13,72774.74832672659,11.195124310369804
2,concHashMap,14,28427.229419680854,10.255102747194178
2,concHashMap,15,38900.470423388826,10.56876162267966
2,concHashMap,16,39991.010020947295,10.596409958359807
2,concHashMap,17,37440.366855690605,10.530504729039533
2,concHashMap,18,27820.35064213542,10.233523069356862
2,concHashMap,19,32170.125920306877,10.378793534440733
2,concHashMap,20,28405.75000553912,10.2543468686398
2,concHashMap,21,26899.284505931428,10.199854966943677
2,concHashMap,22,21999.489611841003,9.998774532609568
2,concHashMap,23,15031.063948308773,9.617874268552276
2,concHashMap,24,23113.57409356652,10.048175347025156
2,concHashMap,25,8370.377134875152,9.032454220398568
2,concHashMap,26,21761.876326386362,9.987914925487106
2,concHashMap,27,19439.402619381744,9.8750573480866
2,concHashMap,28,27030.694434758443,10.204728330200503
2,concHashMap,29,25248.68694203558,10.136529431055719
2,concHashMap,30,20977.791651090658,9.95121961669087
2,concHashMap,31,17244.52494955114,9.755249977850378
3,concSkipListSet,1,515612.7541970878,13.15311128635311
3,concSkipListSet,2,288268.3432353509,12.571647072655939
3,concSkipListSet,3,217593.28768226158,12.290382946439715
3,concSkipListSet,4,168916.92159045418,12.037162284813942
3,concSkipListSet,5,153348.1263159186,11.940465951117043
3,concSkipListSet,6,121192.73037526118,11.705137370416319
3,concSkipListSet,7,113629.5200402703,11.640698611020975
3,concSkipListSet,8,99559.35031550357,11.50850923090282
3,concSkipListSet,9,83264.57067538392,11.329778415655664
3,concSkipListSet,10,80837.3455602513,11.300194335256673
3,concSkipListSet,11,40377.513601165454,10.606028314962725
3,concSkipListSet,12,43047.87569495414,10.670068163573424
3,concSkipListSet,13,42310.2764891948,10.652785278535465
3,concSkipListSet,14,23609.043680272163,10.069385124399926
3,concSkipListSet,15,26800.64846849034,10.196181362791675
3,concSkipListSet,16,23145.812135627053,10.049569141880962
3,concSkipListSet,17,36538.556398175264,10.506123321712458
3,concSkipListSet,18,15368.523358464967,9.64007675894824
3,concSkipListSet,19,22574.576241342085,10.02457960696137
3,concSkipListSet,20,17319.505209447372,9.759588614124494
3,concSkipListSet,21,13617.495976710814,9.519110713807873
3,concSkipListSet,22,12962.377735612603,9.469806420332267
3,concSkipListSet,23,14113.079070219059,9.554857240049701
3,concSkipListSet,24,10320.652347793599,9.241902249033263
3,concSkipListSet,25,14547.71869949214,9.585189469893825
3,concSkipListSet,26,12111.327809679688,9.40189647625735
3,concSkipListSet,27,15713.335955365326,9.662265054688692
3,concSkipListSet,28,10681.202216306734,9.276240673248907
3,concSkipListSet,29,10645.431443900545,9.272886106698884
3,concSkipListSet,30,12960.64396774044,9.469672657540675
3,concSkipListSet,31,9067.235363668677,9.11242268558296
